Partition,Grundy (g),P/N-Position (Normal),Misere Value,P/N-Position (Misere),Uptimality,Game Depth,Winning Move Count,Winning Moves (Normal)
"29 28",1,N,Winning,N,57,57,1,"[R0C28]"
"29 29",0,P,Losing,P,58,58,0,"N/A (P-position)"
"30 1",2,N,Winning,N,31,31,1,"[R1C0]"
"30 2",0,P,Losing,P,32,32,0,"N/A (P-position)"
"30 3",2,N,Winning,N,33,33,1,"[R1C2]"
"30 4",0,P,Losing,P,34,34,0,"N/A (P-position)"
"30 5",2,N,Winning,N,35,35,1,"[R1C4]"
"30 6",0,P,Losing,P,36,36,0,"N/A (P-position)"
"30 7",2,N,Winning,N,37,37,1,"[R1C6]"
"30 8",0,P,Losing,P,38,38,0,"N/A (P-position)"
"30 9",2,N,Winning,N,39,39,1,"[R1C8]"
"30 10",0,P,Losing,P,40,40,0,"N/A (P-position)"
"30 11",2,N,Winning,N,41,41,1,"[R1C10]"
"30 12",0,P,Losing,P,42,42,0,"N/A (P-position)"
"30 13",2,N,Winning,N,43,43,1,"[R1C12]"
"30 14",0,P,Losing,P,44,44,0,"N/A (P-position)"
"30 15",2,N,Winning,N,45,45,1,"[R1C14]"
"30 16",0,P,Losing,P,46,46,0,"N/A (P-position)"
"30 17",2,N,Winning,N,47,47,1,"[R1C16]"
"30 18",0,P,Losing,P,48,48,0,"N/A (P-position)"
"30 19",2,N,Winning,N,49,49,1,"[R1C18]"
"30 20",0,P,Losing,P,50,50,0,"N/A (P-position)"
"30 21",2,N,Winning,N,51,51,1,"[R1C20]"
"30 22",0,P,Losing,P,52,52,0,"N/A (P-position)"
"30 23",2,N,Winning,N,53,53,1,"[R1C22]"
"30 24",0,P,Losing,P,54,54,0,"N/A (P-position)"
"30 25",2,N,Winning,N,55,55,1,"[R1C24]"
"30 26",0,P,Losing,P,56,56,0,"N/A (P-position)"
"30 27",2,N,Winning,N,57,57,1,"[R1C26]"
"30 28",0,P,Losing,P,58,58,0,"N/A (P-position)"
"30 29",2,N,Winning,N,59,59,2,"[R0C29] / [R1C28]"
"30 30",0,P,Losing,P,60,60,0,"N/A (P-position)"
"31 1",3,N,Winning,N,31,32,1,"[R0C30,R1C0]"
"31 2",1,N,Winning,N,33,33,1,"[R0C30]"
"31 3",3,N,Winning,N,33,34,1,"[R0C30,R1C2]"
"31 4",1,N,Winning,N,35,35,1,"[R0C30]"
"31 5",3,N,Winning,N,35,36,1,"[R0C30,R1C4]"
"31 6",1,N,Winning,N,37,37,1,"[R0C30]"
"31 7",3,N,Winning,N,37,38,1,"[R0C30,R1C6]"
"31 8",1,N,Winning,N,39,39,1,"[R0C30]"
"31 9",3,N,Winning,N,39,40,1,"[R0C30,R1C8]"
"31 10",1,N,Winning,N,41,41,1,"[R0C30]"
"31 11",3,N,Winning,N,41,42,1,"[R0C30,R1C10]"
"31 12",1,N,Winning,N,43,43,1,"[R0C30]"
"31 13",3,N,Winning,N,43,44,1,"[R0C30,R1C12]"
"31 14",1,N,Winning,N,45,45,1,"[R0C30]"
"31 15",3,N,Winning,N,45,46,1,"[R0C30,R1C14]"
"31 16",1,N,Winning,N,47,47,1,"[R0C30]"
"31 17",3,N,Winning,N,47,48,1,"[R0C30,R1C16]"
"31 18",1,N,Winning,N,49,49,1,"[R0C30]"
"31 19",3,N,Winning,N,49,50,1,"[R0C30,R1C18]"
"31 20",1,N,Winning,N,51,51,1,"[R0C30]"
"31 21",3,N,Winning,N,51,52,1,"[R0C30,R1C20]"
"31 22",1,N,Winning,N,53,53,1,"[R0C30]"
"31 23",3,N,Winning,N,53,54,1,"[R0C30,R1C22]"
"31 24",1,N,Winning,N,55,55,1,"[R0C30]"
"31 25",3,N,Winning,N,55,56,1,"[R0C30,R1C24]"
"31 26",1,N,Winning,N,57,57,1,"[R0C30]"
"31 27",3,N,Winning,N,57,58,1,"[R0C30,R1C26]"
"31 28",1,N,Winning,N,59,59,1,"[R0C30]"
"31 29",3,N,Winning,N,59,60,1,"[R0C30,R1C28]"
"31 30",1,N,Winning,N,61,61,1,"[R0C30]"
"31 31",0,P,Losing,P,62,62,0,"N/A (P-position)"
"32 1",2,N,Winning,N,33,33,1,"[R1C0]"
"32 2",0,P,Losing,P,34,34,0,"N/A (P-position)"
"32 3",2,N,Winning,N,35,35,1,"[R1C2]"
"32 4",0,P,Losing,P,36,36,0,"N/A (P-position)"
"32 5",2,N,Winning,N,37,37,1,"[R1C4]"
"32 6",0,P,Losing,P,38,38,0,"N/A (P-position)"
"32 7",2,N,Winning,N,39,39,1,"[R1C6]"
"32 8",0,P,Losing,P,40,40,0,"N/A (P-position)"
"32 9",2,N,Winning,N,41,41,1,"[R1C8]"
"32 10",0,P,Losing,P,42,42,0,"N/A (P-position)"
"32 11",2,N,Winning,N,43,43,1,"[R1C10]"
"32 12",0,P,Losing,P,44,44,0,"N/A (P-position)"
"32 13",2,N,Winning,N,45,45,1,"[R1C12]"
"32 14",0,P,Losing,P,46,46,0,"N/A (P-position)"
"32 15",2,N,Winning,N,47,47,1,"[R1C14]"
"32 16",0,P,Losing,P,48,48,0,"N/A (P-position)"
"32 17",2,N,Winning,N,49,49,1,"[R1C16]"
"32 18",0,P,Losing,P,50,50,0,"N/A (P-position)"
"32 19",2,N,Winning,N,51,51,1,"[R1C18]"
"32 20",0,P,Losing,P,52,52,0,"N/A (P-position)"
"32 21",2,N,Winning,N,53,53,1,"[R1C20]"
"32 22",0,P,Losing,P,54,54,0,"N/A (P-position)"
"32 23",2,N,Winning,N,55,55,1,"[R1C22]"
"32 24",0,P,Losing,P,56,56,0,"N/A (P-position)"
"32 25",2,N,Winning,N,57,57,1,"[R1C24]"
"32 26",0,P,Losing,P,58,58,0,"N/A (P-position)"
"32 27",2,N,Winning,N,59,59,1,"[R1C26]"
"32 28",0,P,Losing,P,60,60,0,"N/A (P-position)"
"32 29",2,N,Winning,N,61,61,1,"[R1C28]"
"32 30",0,P,Losing,P,62,62,0,"N/A (P-position)"
"32 31",2,N,Winning,N,63,63,2,"[R0C31] / [R1C30]"
"32 32",0,P,Losing,P,64,64,0,"N/A (P-position)"
"33 1",3,N,Winning,N,33,34,1,"[R0C32,R1C0]"
"33 2",1,N,Winning,N,35,35,1,"[R0C32]"
"33 3",3,N,Winning,N,35,36,1,"[R0C32,R1C2]"
"33 4",1,N,Winning,N,37,37,1,"[R0C32]"
"33 5",3,N,Winning,N,37,38,1,"[R0C32,R1C4]"
"33 6",1,N,Winning,N,39,39,1,"[R0C32]"
"33 7",3,N,Winning,N,39,40,1,"[R0C32,R1C6]"
"33 8",1,N,Winning,N,41,41,1,"[R0C32]"
"33 9",3,N,Winning,N,41,42,1,"[R0C32,R1C8]"
"33 10",1,N,Winning,N,43,43,1,"[R0C32]"
"33 11",3,N,Winning,N,43,44,1,"[R0C32,R1C10]"
"33 12",1,N,Winning,N,45,45,1,"[R0C32]"
"33 13",3,N,Winning,N,45,46,1,"[R0C32,R1C12]"
"33 14",1,N,Winning,N,47,47,1,"[R0C32]"
"33 15",3,N,Winning,N,47,48,1,"[R0C32,R1C14]"
"33 16",1,N,Winning,N,49,49,1,"[R0C32]"
"33 17",3,N,Winning,N,49,50,1,"[R0C32,R1C16]"
"33 18",1,N,Winning,N,51,51,1,"[R0C32]"
"33 19",3,N,Winning,N,51,52,1,"[R0C32,R1C18]"
"33 20",1,N,Winning,N,53,53,1,"[R0C32]"
"33 21",3,N,Winning,N,53,54,1,"[R0C32,R1C20]"
"33 22",1,N,Winning,N,55,55,1,"[R0C32]"
"33 23",3,N,Winning,N,55,56,1,"[R0C32,R1C22]"
"33 24",1,N,Winning,N,57,57,1,"[R0C32]"
"33 25",3,N,Winning,N,57,58,1,"[R0C32,R1C24]"
"33 26",1,N,Winning,N,59,59,1,"[R0C32]"
"33 27",3,N,Winning,N,59,60,1,"[R0C32,R1C26]"
"33 28",1,N,Winning,N,61,61,1,"[R0C32]"
"33 29",3,N,Winning,N,61,62,1,"[R0C32,R1C28]"
"33 30",1,N,Winning,N,63,63,1,"[R0C32]"
"33 31",3,N,Winning,N,63,64,1,"[R0C32,R1C30]"
"33 32",1,N,Winning,N,65,65,1,"[R0C32]"
"33 33",0,P,Losing,P,66,66,0,"N/A (P-position)"
"34 1",2,N,Winning,N,35,35,1,"[R1C0]"
"34 2",0,P,Losing,P,36,36,0,"N/A (P-position)"
"34 3",2,N,Winning,N,37,37,1,"[R1C2]"
"34 4",0,P,Losing,P,38,38,0,"N/A (P-position)"
"34 5",2,N,Winning,N,39,39,1,"[R1C4]"
"34 6",0,P,Losing,P,40,40,0,"N/A (P-position)"
"34 7",2,N,Winning,N,41,41,1,"[R1C6]"
"34 8",0,P,Losing,P,42,42,0,"N/A (P-position)"
"34 9",2,N,Winning,N,43,43,1,"[R1C8]"
"34 10",0,P,Losing,P,44,44,0,"N/A (P-position)"
"34 11",2,N,Winning,N,45,45,1,"[R1C10]"
"34 12",0,P,Losing,P,46,46,0,"N/A (P-position)"
"34 13",2,N,Winning,N,47,47,1,"[R1C12]"
"34 14",0,P,Losing,P,48,48,0,"N/A (P-position)"
"34 15",2,N,Winning,N,49,49,1,"[R1C14]"
"34 16",0,P,Losing,P,50,50,0,"N/A (P-position)"
"34 17",2,N,Winning,N,51,51,1,"[R1C16]"
"34 18",0,P,Losing,P,52,52,0,"N/A (P-position)"
"34 19",2,N,Winning,N,53,53,1,"[R1C18]"
"34 20",0,P,Losing,P,54,54,0,"N/A (P-position)"
"34 21",2,N,Winning,N,55,55,1,"[R1C20]"
"34 22",0,P,Losing,P,56,56,0,"N/A (P-position)"
"34 23",2,N,Winning,N,57,57,1,"[R1C22]"
"34 24",0,P,Losing,P,58,58,0,"N/A (P-position)"
"34 25",2,N,Winning,N,59,59,1,"[R1C24]"
"34 26",0,P,Losing,P,60,60,0,"N/A (P-position)"
"34 27",2,N,Winning,N,61,61,1,"[R1C26]"
"34 28",0,P,Losing,P,62,62,0,"N/A (P-position)"
"34 29",2,N,Winning,N,63,63,1,"[R1C28]"
"34 30",0,P,Losing,P,64,64,0,"N/A (P-position)"
"34 31",2,N,Winning,N,65,65,1,"[R1C30]"
"34 32",0,P,Losing,P,66,66,0,"N/A (P-position)"
"34 33",2,N,Winning,N,67,67,2,"[R0C33] / [R1C32]"
"34 34",0,P,Losing,P,68,68,0,"N/A (P-position)"
"35 1",3,N,Winning,N,35,36,1,"[R0C34,R1C0]"
"35 2",1,N,Winning,N,37,37,1,"[R0C34]"
"35 3",3,N,Winning,N,37,38,1,"[R0C34,R1C2]"
"35 4",1,N,Winning,N,39,39,1,"[R0C34]"
"35 5",3,N,Winning,N,39,40,1,"[R0C34,R1C4]"
"35 6",1,N,Winning,N,41,41,1,"[R0C34]"
"35 7",3,N,Winning,N,41,42,1,"[R0C34,R1C6]"
"35 8",1,N,Winning,N,43,43,1,"[R0C34]"
"35 9",3,N,Winning,N,43,44,1,"[R0C34,R1C8]"
"35 10",1,N,Winning,N,45,45,1,"[R0C34]"
"35 11",3,N,Winning,N,45,46,1,"[R0C34,R1C10]"
"35 12",1,N,Winning,N,47,47,1,"[R0C34]"
"35 13",3,N,Winning,N,47,48,1,"[R0C34,R1C12]"
"35 14",1,N,Winning,N,49,49,1,"[R0C34]"
"35 15",3,N,Winning,N,49,50,1,"[R0C34,R1C14]"
"35 16",1,N,Winning,N,51,51,1,"[R0C34]"
"35 17",3,N,Winning,N,51,52,1,"[R0C34,R1C16]"
"35 18",1,N,Winning,N,53,53,1,"[R0C34]"
"35 19",3,N,Winning,N,53,54,1,"[R0C34,R1C18]"
"35 20",1,N,Winning,N,55,55,1,"[R0C34]"
"35 21",3,N,Winning,N,55,56,1,"[R0C34,R1C20]"
"35 22",1,N,Winning,N,57,57,1,"[R0C34]"
"35 23",3,N,Winning,N,57,58,1,"[R0C34,R1C22]"
"35 24",1,N,Winning,N,59,59,1,"[R0C34]"
"35 25",3,N,Winning,N,59,60,1,"[R0C34,R1C24]"
"35 26",1,N,Winning,N,61,61,1,"[R0C34]"
"35 27",3,N,Winning,N,61,62,1,"[R0C34,R1C26]"
"35 28",1,N,Winning,N,63,63,1,"[R0C34]"
"35 29",3,N,Winning,N,63,64,1,"[R0C34,R1C28]"
"35 30",1,N,Winning,N,65,65,1,"[R0C34]"
"35 31",3,N,Winning,N,65,66,1,"[R0C34,R1C30]"
"35 32",1,N,Winning,N,67,67,1,"[R0C34]"
"35 33",3,N,Winning,N,67,68,1,"[R0C34,R1C32]"
"35 34",1,N,Winning,N,69,69,1,"[R0C34]"
"35 35",0,P,Losing,P,70,70,0,"N/A (P-position)"
"36 1",2,N,Winning,N,37,37,1,"[R1C0]"
"36 2",0,P,Losing,P,38,38,0,"N/A (P-position)"
"36 3",2,N,Winning,N,39,39,1,"[R1C2]"
"36 4",0,P,Losing,P,40,40,0,"N/A (P-position)"
"36 5",2,N,Winning,N,41,41,1,"[R1C4]"
"36 6",0,P,Losing,P,42,42,0,"N/A (P-position)"
"36 7",2,N,Winning,N,43,43,1,"[R1C6]"
"36 8",0,P,Losing,P,44,44,0,"N/A (P-position)"
"36 9",2,N,Winning,N,45,45,1,"[R1C8]"
"36 10",0,P,Losing,P,46,46,0,"N/A (P-position)"
"36 11",2,N,Winning,N,47,47,1,"[R1C10]"
"36 12",0,P,Losing,P,48,48,0,"N/A (P-position)"
"36 13",2,N,Winning,N,49,49,1,"[R1C12]"
"36 14",0,P,Losing,P,50,50,0,"N/A (P-position)"
"36 15",2,N,Winning,N,51,51,1,"[R1C14]"
"36 16",0,P,Losing,P,52,52,0,"N/A (P-position)"
"36 17",2,N,Winning,N,53,53,1,"[R1C16]"
"36 18",0,P,Losing,P,54,54,0,"N/A (P-position)"
"36 19",2,N,Winning,N,55,55,1,"[R1C18]"
"36 20",0,P,Losing,P,56,56,0,"N/A (P-position)"
"36 21",2,N,Winning,N,57,57,1,"[R1C20]"
"36 22",0,P,Losing,P,58,58,0,"N/A (P-position)"
"36 23",2,N,Winning,N,59,59,1,"[R1C22]"
"36 24",0,P,Losing,P,60,60,0,"N/A (P-position)"
"36 25",2,N,Winning,N,61,61,1,"[R1C24]"
"36 26",0,P,Losing,P,62,62,0,"N/A (P-position)"
"36 27",2,N,Winning,N,63,63,1,"[R1C26]"
"36 28",0,P,Losing,P,64,64,0,"N/A (P-position)"
"36 29",2,N,Winning,N,65,65,1,"[R1C28]"
"36 30",0,P,Losing,P,66,66,0,"N/A (P-position)"
"36 31",2,N,Winning,N,67,67,1,"[R1C30]"
"36 32",0,P,Losing,P,68,68,0,"N/A (P-position)"
"36 33",2,N,Winning,N,69,69,1,"[R1C32]"
"36 34",0,P,Losing,P,70,70,0,"N/A (P-position)"
"36 35",2,N,Winning,N,71,71,2,"[R0C35] / [R1C34]"
"36 36",0,P,Losing,P,72,72,0,"N/A (P-position)"
"37 1",3,N,Winning,N,37,38,1,"[R0C36,R1C0]"
"37 2",1,N,Winning,N,39,39,1,"[R0C36]"
"37 3",3,N,Winning,N,39,40,1,"[R0C36,R1C2]"
"37 4",1,N,Winning,N,41,41,1,"[R0C36]"
"37 5",3,N,Winning,N,41,42,1,"[R0C36,R1C4]"
"37 6",1,N,Winning,N,43,43,1,"[R0C36]"
"37 7",3,N,Winning,N,43,44,1,"[R0C36,R1C6]"
"37 8",1,N,Winning,N,45,45,1,"[R0C36]"
"37 9",3,N,Winning,N,45,46,1,"[R0C36,R1C8]"
"37 10",1,N,Winning,N,47,47,1,"[R0C36]"
"37 11",3,N,Winning,N,47,48,1,"[R0C36,R1C10]"
"37 12",1,N,Winning,N,49,49,1,"[R0C36]"
"37 13",3,N,Winning,N,49,50,1,"[R0C36,R1C12]"
"37 14",1,N,Winning,N,51,51,1,"[R0C36]"
"37 15",3,N,Winning,N,51,52,1,"[R0C36,R1C14]"
"37 16",1,N,Winning,N,53,53,1,"[R0C36]"
"37 17",3,N,Winning,N,53,54,1,"[R0C36,R1C16]"
"37 18",1,N,Winning,N,55,55,1,"[R0C36]"
"37 19",3,N,Winning,N,55,56,1,"[R0C36,R1C18]"
"37 20",1,N,Winning,N,57,57,1,"[R0C36]"
"37 21",3,N,Winning,N,57,58,1,"[R0C36,R1C20]"
"37 22",1,N,Winning,N,59,59,1,"[R0C36]"
"37 23",3,N,Winning,N,59,60,1,"[R0C36,R1C22]"
"37 24",1,N,Winning,N,61,61,1,"[R0C36]"
"37 25",3,N,Winning,N,61,62,1,"[R0C36,R1C24]"
"37 26",1,N,Winning,N,63,63,1,"[R0C36]"
"37 27",3,N,Winning,N,63,64,1,"[R0C36,R1C26]"
"37 28",1,N,Winning,N,65,65,1,"[R0C36]"
"37 29",3,N,Winning,N,65,66,1,"[R0C36,R1C28]"
"37 30",1,N,Winning,N,67,67,1,"[R0C36]"
"37 31",3,N,Winning,N,67,68,1,"[R0C36,R1C30]"
"37 32",1,N,Winning,N,69,69,1,"[R0C36]"
"37 33",3,N,Winning,N,69,70,1,"[R0C36,R1C32]"
"37 34",1,N,Winning,N,71,71,1,"[R0C36]"
"37 35",3,N,Winning,N,71,72,1,"[R0C36,R1C34]"
"37 36",1,N,Winning,N,73,73,1,"[R0C36]"
"37 37",0,P,Losing,P,74,74,0,"N/A (P-position)"
"38 1",2,N,Winning,N,39,39,1,"[R1C0]"
"38 2",0,P,Losing,P,40,40,0,"N/A (P-position)"
"38 3",2,N,Winning,N,41,41,1,"[R1C2]"
"38 4",0,P,Losing,P,42,42,0,"N/A (P-position)"
"38 5",2,N,Winning,N,43,43,1,"[R1C4]"
"38 6",0,P,Losing,P,44,44,0,"N/A (P-position)"
"38 7",2,N,Winning,N,45,45,1,"[R1C6]"
"38 8",0,P,Losing,P,46,46,0,"N/A (P-position)"
"38 9",2,N,Winning,N,47,47,1,"[R1C8]"
"38 10",0,P,Losing,P,48,48,0,"N/A (P-position)"
"38 11",2,N,Winning,N,49,49,1,"[R1C10]"
"38 12",0,P,Losing,P,50,50,0,"N/A (P-position)"
"38 13",2,N,Winning,N,51,51,1,"[R1C12]"
"38 14",0,P,Losing,P,52,52,0,"N/A (P-position)"
"38 15",2,N,Winning,N,53,53,1,"[R1C14]"
"38 16",0,P,Losing,P,54,54,0,"N/A (P-position)"
"38 17",2,N,Winning,N,55,55,1,"[R1C16]"
"38 18",0,P,Losing,P,56,56,0,"N/A (P-position)"
"38 19",2,N,Winning,N,57,57,1,"[R1C18]"
"38 20",0,P,Losing,P,58,58,0,"N/A (P-position)"
"38 21",2,N,Winning,N,59,59,1,"[R1C20]"
"38 22",0,P,Losing,P,60,60,0,"N/A (P-position)"
"38 23",2,N,Winning,N,61,61,1,"[R1C22]"
"38 24",0,P,Losing,P,62,62,0,"N/A (P-position)"
"38 25",2,N,Winning,N,63,63,1,"[R1C24]"
"38 26",0,P,Losing,P,64,64,0,"N/A (P-position)"
"38 27",2,N,Winning,N,65,65,1,"[R1C26]"
"38 28",0,P,Losing,P,66,66,0,"N/A (P-position)"
"38 29",2,N,Winning,N,67,67,1,"[R1C28]"
"38 30",0,P,Losing,P,68,68,0,"N/A (P-position)"
"38 31",2,N,Winning,N,69,69,1,"[R1C30]"
"38 32",0,P,Losing,P,70,70,0,"N/A (P-position)"
"38 33",2,N,Winning,N,71,71,1,"[R1C32]"
"38 34",0,P,Losing,P,72,72,0,"N/A (P-position)"
"38 35",2,N,Winning,N,73,73,1,"[R1C34]"
"38 36",0,P,Losing,P,74,74,0,"N/A (P-position)"
"38 37",2,N,Winning,N,75,75,2,"[R0C37] / [R1C36]"
"38 38",0,P,Losing,P,76,76,0,"N/A (P-position)"
"39 1",3,N,Winning,N,39,40,1,"[R0C38,R1C0]"
"39 2",1,N,Winning,N,41,41,1,"[R0C38]"
"39 3",3,N,Winning,N,41,42,1,"[R0C38,R1C2]"
"39 4",1,N,Winning,N,43,43,1,"[R0C38]"
"39 5",3,N,Winning,N,43,44,1,"[R0C38,R1C4]"
"39 6",1,N,Winning,N,45,45,1,"[R0C38]"
"39 7",3,N,Winning,N,45,46,1,"[R0C38,R1C6]"
"39 8",1,N,Winning,N,47,47,1,"[R0C38]"
"39 9",3,N,Winning,N,47,48,1,"[R0C38,R1C8]"
"39 10",1,N,Winning,N,49,49,1,"[R0C38]"
"39 11",3,N,Winning,N,49,50,1,"[R0C38,R1C10]"
"39 12",1,N,Winning,N,51,51,1,"[R0C38]"
"39 13",3,N,Winning,N,51,52,1,"[R0C38,R1C12]"
"39 14",1,N,Winning,N,53,53,1,"[R0C38]"
"39 15",3,N,Winning,N,53,54,1,"[R0C38,R1C14]"
"39 16",1,N,Winning,N,55,55,1,"[R0C38]"
"39 17",3,N,Winning,N,55,56,1,"[R0C38,R1C16]"
"39 18",1,N,Winning,N,57,57,1,"[R0C38]"
"39 19",3,N,Winning,N,57,58,1,"[R0C38,R1C18]"
"39 20",1,N,Winning,N,59,59,1,"[R0C38]"
"39 21",3,N,Winning,N,59,60,1,"[R0C38,R1C20]"
"39 22",1,N,Winning,N,61,61,1,"[R0C38]"
"39 23",3,N,Winning,N,61,62,1,"[R0C38,R1C22]"
"39 24",1,N,Winning,N,63,63,1,"[R0C38]"
"39 25",3,N,Winning,N,63,64,1,"[R0C38,R1C24]"
"39 26",1,N,Winning,N,65,65,1,"[R0C38]"
"39 27",3,N,Winning,N,65,66,1,"[R0C38,R1C26]"
"39 28",1,N,Winning,N,67,67,1,"[R0C38]"
"39 29",3,N,Winning,N,67,68,1,"[R0C38,R1C28]"
"39 30",1,N,Winning,N,69,69,1,"[R0C38]"
"39 31",3,N,Winning,N,69,70,1,"[R0C38,R1C30]"
"39 32",1,N,Winning,N,71,71,1,"[R0C38]"
"39 33",3,N,Winning,N,71,72,1,"[R0C38,R1C32]"
"39 34",1,N,Winning,N,73,73,1,"[R0C38]"
"39 35",3,N,Winning,N,73,74,1,"[R0C38,R1C34]"
"39 36",1,N,Winning,N,75,75,1,"[R0C38]"
"39 37",3,N,Winning,N,75,76,1,"[R0C38,R1C36]"
"39 38",1,N,Winning,N,77,77,1,"[R0C38]"
"39 39",0,P,Losing,P,78,78,0,"N/A (P-position)"
"40 1",2,N,Winning,N,41,41,1,"[R1C0]"
"40 2",0,P,Losing,P,42,42,0,"N/A (P-position)"
"40 3",2,N,Winning,N,43,43,1,"[R1C2]"
"40 4",0,P,Losing,P,44,44,0,"N/A (P-position)"
"40 5",2,N,Winning,N,45,45,1,"[R1C4]"
"40 6",0,P,Losing,P,46,46,0,"N/A (P-position)"
"40 7",2,N,Winning,N,47,47,1,"[R1C6]"
"40 8",0,P,Losing,P,48,48,0,"N/A (P-position)"
"40 9",2,N,Winning,N,49,49,1,"[R1C8]"
"40 10",0,P,Losing,P,50,50,0,"N/A (P-position)"
"40 11",2,N,Winning,N,51,51,1,"[R1C10]"
"40 12",0,P,Losing,P,52,52,0,"N/A (P-position)"
"40 13",2,N,Winning,N,53,53,1,"[R1C12]"
"40 14",0,P,Losing,P,54,54,0,"N/A (P-position)"
"40 15",2,N,Winning,N,55,55,1,"[R1C14]"
"40 16",0,P,Losing,P,56,56,0,"N/A (P-position)"
"40 17",2,N,Winning,N,57,57,1,"[R1C16]"
"40 18",0,P,Losing,P,58,58,0,"N/A (P-position)"
"40 19",2,N,Winning,N,59,59,1,"[R1C18]"
"40 20",0,P,Losing,P,60,60,0,"N/A (P-position)"
"40 21",2,N,Winning,N,61,61,1,"[R1C20]"
"40 22",0,P,Losing,P,62,62,0,"N/A (P-position)"
"40 23",2,N,Winning,N,63,63,1,"[R1C22]"
"40 24",0,P,Losing,P,64,64,0,"N/A (P-position)"
"40 25",2,N,Winning,N,65,65,1,"[R1C24]"
"40 26",0,P,Losing,P,66,66,0,"N/A (P-position)"
"40 27",2,N,Winning,N,67,67,1,"[R1C26]"
"40 28",0,P,Losing,P,68,68,0,"N/A (P-position)"
"40 29",2,N,Winning,N,69,69,1,"[R1C28]"
"40 30",0,P,Losing,P,70,70,0,"N/A (P-position)"
"40 31",2,N,Winning,N,71,71,1,"[R1C30]"
"40 32",0,P,Losing,P,72,72,0,"N/A (P-position)"
"40 33",2,N,Winning,N,73,73,1,"[R1C32]"
"40 34",0,P,Losing,P,74,74,0,"N/A (P-position)"
"40 35",2,N,Winning,N,75,75,1,"[R1C34]"
"40 36",0,P,Losing,P,76,76,0,"N/A (P-position)"
"40 37",2,N,Winning,N,77,77,1,"[R1C36]"
"40 38",0,P,Losing,P,78,78,0,"N/A (P-position)"
"40 39",2,N,Winning,N,79,79,2,"[R0C39] / [R1C38]"
"40 40",0,P,Losing,P,80,80,0,"N/A (P-position)"
"41 1",3,N,Winning,N,41,42,1,"[R0C40,R1C0]"
"41 2",1,N,Winning,N,43,43,1,"[R0C40]"
"41 3",3,N,Winning,N,43,44,1,"[R0C40,R1C2]"
"41 4",1,N,Winning,N,45,45,1,"[R0C40]"
"41 5",3,N,Winning,N,45,46,1,"[R0C40,R1C4]"
"41 6",1,N,Winning,N,47,47,1,"[R0C40]"
"41 7",3,N,Winning,N,47,48,1,"[R0C40,R1C6]"
"41 8",1,N,Winning,N,49,49,1,"[R0C40]"
"41 9",3,N,Winning,N,49,50,1,"[R0C40,R1C8]"
"41 10",1,N,Winning,N,51,51,1,"[R0C40]"
"41 11",3,N,Winning,N,51,52,1,"[R0C40,R1C10]"
"41 12",1,N,Winning,N,53,53,1,"[R0C40]"
"41 13",3,N,Winning,N,53,54,1,"[R0C40,R1C12]"
"41 14",1,N,Winning,N,55,55,1,"[R0C40]"
"41 15",3,N,Winning,N,55,56,1,"[R0C40,R1C14]"
"41 16",1,N,Winning,N,57,57,1,"[R0C40]"
"41 17",3,N,Winning,N,57,58,1,"[R0C40,R1C16]"
"41 18",1,N,Winning,N,59,59,1,"[R0C40]"
"41 19",3,N,Winning,N,59,60,1,"[R0C40,R1C18]"
"41 20",1,N,Winning,N,61,61,1,"[R0C40]"
"41 21",3,N,Winning,N,61,62,1,"[R0C40,R1C20]"
"41 22",1,N,Winning,N,63,63,1,"[R0C40]"
"41 23",3,N,Winning,N,63,64,1,"[R0C40,R1C22]"
"41 24",1,N,Winning,N,65,65,1,"[R0C40]"
"41 25",3,N,Winning,N,65,66,1,"[R0C40,R1C24]"
"41 26",1,N,Winning,N,67,67,1,"[R0C40]"
"41 27",3,N,Winning,N,67,68,1,"[R0C40,R1C26]"
"41 28",1,N,Winning,N,69,69,1,"[R0C40]"
"41 29",3,N,Winning,N,69,70,1,"[R0C40,R1C28]"
"41 30",1,N,Winning,N,71,71,1,"[R0C40]"
"41 31",3,N,Winning,N,71,72,1,"[R0C40,R1C30]"
"41 32",1,N,Winning,N,73,73,1,"[R0C40]"
"41 33",3,N,Winning,N,73,74,1,"[R0C40,R1C32]"
"41 34",1,N,Winning,N,75,75,1,"[R0C40]"
"41 35",3,N,Winning,N,75,76,1,"[R0C40,R1C34]"
"41 36",1,N,Winning,N,77,77,1,"[R0C40]"
"41 37",3,N,Winning,N,77,78,1,"[R0C40,R1C36]"
"41 38",1,N,Winning,N,79,79,1,"[R0C40]"
"41 39",3,N,Winning,N,79,80,1,"[R0C40,R1C38]"
"41 40",1,N,Winning,N,81,81,1,"[R0C40]"
"41 41",0,P,Losing,P,82,82,0,"N/A (P-position)"
"42 1",2,N,Winning,N,43,43,1,"[R1C0]"
"42 2",0,P,Losing,P,44,44,0,"N/A (P-position)"
"42 3",2,N,Winning,N,45,45,1,"[R1C2]"
"42 4",0,P,Losing,P,46,46,0,"N/A (P-position)"
"42 5",2,N,Winning,N,47,47,1,"[R1C4]"
"42 6",0,P,Losing,P,48,48,0,"N/A (P-position)"
"42 7",2,N,Winning,N,49,49,1,"[R1C6]"
"42 8",0,P,Losing,P,50,50,0,"N/A (P-position)"
"42 9",2,N,Winning,N,51,51,1,"[R1C8]"
